sin_hour,cos_hour,distance_km,merchant_avg_prep_min,merchant_std_prep_min,merchant_pct_rider_waits,zone_avg_delivery_min,zone_avg_rider_dispatch_min,merchant_orders_ongoing,order_category_pharmacy,order_category_supermarket,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_4,day_of_week_5,day_of_week_6,total_delivery_min
-0.4999999999999997,-0.8660254037844388,4.79,35.02529269042631,16.283039756364058,1.0,18.83673502897464,14.359170146291804,0,False,False,False,False,True,False,False,False,36.9046063
-0.4999999999999997,-0.8660254037844388,6.7,19.521592030833336,6.430536138294635,1.0,18.624475783030302,11.436999975378788,0,True,False,False,False,True,False,False,False,50.183314233333334
-0.7071067811865471,-0.7071067811865479,2.28,24.554039975469994,9.437415368518211,1.0,18.820215868781634,12.847635252566883,0,False,True,False,False,True,False,False,False,31.282039899999997
-0.7071067811865471,-0.7071067811865479,2.39,35.23113418333333,16.283039756364058,0.5,18.83673502897464,14.359170146291804,0,False,False,False,False,True,False,False,False,28.540815266666666
-0.7071067811865471,-0.7071067811865479,6.14,35.02529269042631,16.283039756364058,1.0,18.83673502897464,14.359170146291804,0,False,False,False,False,True,False,False,False,44.78329301666667
-0.7071067811865471,-0.7071067811865479,2.35,35.02529269042631,16.283039756364058,1.0,18.83673502897464,14.359170146291804,0,False,False,False,False,True,False,False,False,42.17285611666667
-0.7071067811865471,-0.7071067811865479,7.76,24.554039975469994,9.437415368518211,1.0,8.561121683333333,19.81862555,0,False,True,False,False,True,False,False,False,32.112832250000004
-0.8660254037844384,-0.5000000000000004,7.99,19.521592030833336,6.430536138294635,0.0,18.624475783030302,11.436999975378788,0,True,False,False,False,True,False,False,False,43.9619625
-0.8660254037844384,-0.5000000000000004,4.38,35.02529269042631,16.283039756364058,1.0,18.83673502897464,14.359170146291804,0,False,False,False,False,True,False,False,False,32.85462905
-0.8660254037844384,-0.5000000000000004,0.86,35.02529269042631,16.283039756364058,1.0,18.83673502897464,14.359170146291804,0,False,False,False,False,True,False,False,False,25.555583766666665
-0.9659258262890683,-0.25881904510252063,4.58,89.4345756,16.283039756364058,1.0,18.83673502897464,14.359170146291804,0,False,False,False,False,True,False,False,False,33.72960903333333
-0.9659258262890683,-0.25881904510252063,2.28,35.02529269042631,16.283039756364058,0.0,18.83673502897464,14.359170146291804,0,False,False,False,False,True,False,False,False,23.072581066666665
-0.9659258262890683,-0.25881904510252063,0.89,27.031730175,11.595708351961315,0.6666666666666666,18.83673502897464,14.359170146291804,0,False,False,False,False,True,False,False,False,16.70159175
-0.9659258262890683,-0.25881904510252063,2.33,35.02529269042631,16.283039756364058,1.0,18.83673502897464,14.359170146291804,0,False,False,False,False,True,False,False,False,44.94554541666666
-1.0,-1.8369701987210297e-16,3.94,35.02529269042631,16.283039756364058,1.0,18.83673502897464,14.359170146291804,0,False,False,False,False,True,False,False,False,47.46854265
-1.0,-1.8369701987210297e-16,3.0,35.02529269042631,16.283039756364058,0.0,18.83673502897464,14.359170146291804,0,False,False,False,False,True,False,False,False,29.137732983333333
-1.0,-1.8369701987210297e-16,7.57,35.02529269042631,16.283039756364058,1.0,17.25113693333333,18.219705466666667,0,False,False,False,False,True,False,False,False,50.57027415
-0.9659258262890684,0.2588190451025203,1.89,19.521592030833336,6.430536138294635,1.0,18.624475783030302,11.436999975378788,0,True,False,False,False,True,False,False,False,23.12434946666667
-0.9659258262890684,0.2588190451025203,4.91,19.521592030833336,6.430536138294635,1.0,18.624475783030302,11.436999975378788,0,True,False,False,False,True,False,False,False,43.21455845
-0.9659258262890684,0.2588190451025203,4.18,52.509088649999995,26.279267518103932,1.0,18.83673502897464,14.359170146291804,0,False,False,False,False,True,False,False,False,172.41272238333335
-0.9659258262890684,0.2588190451025203,3.71,35.02529269042631,16.283039756364058,1.0,18.83673502897464,14.359170146291804,0,False,False,False,False,True,False,False,False,49.1045746
-0.9659258262890684,0.2588190451025203,2.31,24.554039975469994,9.437415368518211,1.0,18.820215868781634,12.847635252566883,0,False,True,False,False,True,False,False,False,25.09159635
-0.9659258262890684,0.2588190451025203,0.78,19.521592030833336,6.430536138294635,1.0,16.866965933333333,22.0181347,0,True,False,False,False,True,False,False,False,26.75486761666667
-0.9659258262890684,0.2588190451025203,0.69,19.521592030833336,6.430536138294635,0.0,18.15998688333333,11.096056883333334,0,True,False,False,False,True,False,False,False,30.632125799999997
-0.9659258262890684,0.2588190451025203,5.08,35.02529269042631,16.283039756364058,1.0,18.83673502897464,14.359170146291804,0,False,False,False,False,True,False,False,False,42.41918463333333
-0.9659258262890684,0.2588190451025203,3.9,19.521592030833336,6.430536138294635,1.0,18.624475783030302,11.436999975378788,0,True,False,False,False,True,False,False,False,38.34626193333334
-0.9659258262890684,0.2588190451025203,1.69,27.031730175,11.595708351961315,0.5,11.918958458333334,18.64758415,0,False,False,False,False,True,False,False,False,54.47268486666667
-0.9659258262890684,0.2588190451025203,1.17,35.02529269042631,16.283039756364058,1.0,11.094382833333333,8.064385,0,False,False,False,False,True,False,False,False,38.017654900000004
-0.9659258262890684,0.2588190451025203,1.96,18.90219773333333,16.283039756364058,1.0,11.101360172222222,16.061208283333333,0,False,False,False,False,True,False,False,False,49.350260766666665
-0.9659258262890684,0.2588190451025203,3.25,35.02529269042631,16.283039756364058,0.0,9.359057224999999,18.673632341666664,0,False,False,False,False,True,False,False,False,47.28543763333333
-0.9659258262890684,0.2588190451025203,5.62,28.922282516666666,16.283039756364058,1.0,17.885141883333333,19.392214566666667,0,False,False,False,False,True,False,False,False,71.35321588333333
-0.9659258262890684,0.2588190451025203,7.03,19.521592030833336,6.430536138294635,1.0,11.140740116666665,22.497996849999996,0,True,False,False,False,True,False,False,False,69.80781113333335
-0.9659258262890684,0.2588190451025203,6.06,24.554039975469994,9.437415368518211,1.0,11.599685233333332,17.029898333333332,0,False,True,False,False,True,False,False,False,43.38605321666667
-0.9659258262890684,0.2588190451025203,0.7,35.02529269042631,16.283039756364058,1.0,12.087575633333334,8.211061216666668,0,False,False,False,False,True,False,False,False,33.067349533333335
-0.8660254037844386,0.5000000000000001,1.56,24.554039975469994,9.437415368518211,1.0,18.820215868781634,12.847635252566883,0,False,True,False,False,True,False,False,False,31.762279616666667
-0.8660254037844386,0.5000000000000001,5.36,19.521592030833336,6.430536138294635,1.0,18.624475783030302,11.436999975378788,0,True,False,False,False,True,False,False,False,34.456000016666664
-0.8660254037844386,0.5000000000000001,7.27,26.398274266666665,16.283039756364058,1.0,18.83673502897464,14.359170146291804,1,False,False,False,False,True,False,False,False,55.40164073333334
-0.8660254037844386,0.5000000000000001,6.89,10.640988666666667,6.430536138294635,1.0,18.624475783030302,11.436999975378788,0,True,False,False,False,True,False,False,False,50.9434567
-0.8660254037844386,0.5000000000000001,3.4,19.521592030833336,6.430536138294635,1.0,18.624475783030302,11.436999975378788,0,True,False,False,False,True,False,False,False,37.018721033333335
-0.8660254037844386,0.5000000000000001,5.05,24.554039975469994,9.437415368518211,0.0,31.907547516666668,10.966749383333333,0,False,True,False,False,True,False,False,False,48.70695166666667
-0.8660254037844386,0.5000000000000001,5.65,35.02529269042631,16.283039756364058,1.0,11.155822800000001,13.109760133333333,0,False,False,False,False,True,False,False,False,51.627591566666666
-0.8660254037844386,0.5000000000000001,2.21,19.521592030833336,6.430536138294635,1.0,27.60331216666667,13.867883275,0,True,False,False,False,True,False,False,False,27.968898333333335
-0.7071067811865477,0.7071067811865474,5.35,36.636988083333335,9.437415368518211,1.0,18.820215868781634,12.847635252566883,0,False,True,False,False,True,False,False,False,33.11325455
-0.7071067811865477,0.7071067811865474,6.79,35.02529269042631,16.283039756364058,1.0,18.83673502897464,14.359170146291804,0,False,False,False,False,True,False,False,False,42.36269046666666
-0.7071067811865477,0.7071067811865474,6.41,19.521592030833336,6.430536138294635,1.0,18.624475783030302,11.436999975378788,0,True,False,False,False,True,False,False,False,69.54376778333334
-0.7071067811865477,0.7071067811865474,6.16,23.889088666666666,6.430536138294635,1.0,22.96705013333333,16.988364716666666,0,True,False,False,False,True,False,False,False,53.13555845
-0.7071067811865477,0.7071067811865474,3.44,24.58970413333333,9.437415368518211,0.5,18.820215868781634,12.847635252566883,0,False,True,False,False,True,False,False,False,41.3775779
-0.7071067811865477,0.7071067811865474,5.39,25.311395016666665,9.437415368518211,1.0,18.820215868781634,12.847635252566883,0,False,True,False,False,True,False,False,False,45.01298116666667
-0.7071067811865477,0.7071067811865474,7.6,10.640988666666667,6.430536138294635,0.5,24.07219793333333,6.865820666666666,0,True,False,False,False,True,False,False,False,51.65328993333333
-0.7071067811865477,0.7071067811865474,4.65,35.02529269042631,16.283039756364058,0.0,26.709645799999997,40.46358975,0,False,False,False,False,True,False,False,False,82.61028086666667
-0.7071067811865477,0.7071067811865474,4.7,24.9281492,0.47863360339826927,0.6666666666666666,15.40710865,7.887195466666666,1,False,True,False,False,True,False,False,False,45.529356633333336
-0.7071067811865477,0.7071067811865474,6.45,35.02529269042631,16.283039756364058,1.0,18.83673502897464,14.359170146291804,0,False,False,False,False,True,False,False,False,49.251710216666666
-0.7071067811865477,0.7071067811865474,0.53,80.27541193333333,70.80684739861258,1.0,28.296069966666668,18.439802516666667,0,False,False,False,False,True,False,False,False,27.315291633333334
-0.7071067811865477,0.7071067811865474,5.34,24.554039975469994,9.437415368518211,0.0,23.658227099999998,13.1129027,0,False,True,False,False,True,False,False,False,36.375404683333336
-0.7071067811865477,0.7071067811865474,2.86,35.02529269042631,16.283039756364058,1.0,25.552578866666668,15.564769933333334,0,False,False,False,False,True,False,False,False,62.47599663333333
-0.5000000000000004,0.8660254037844384,0.96,19.521592030833336,6.430536138294635,1.0,18.624475783030302,11.436999975378788,0,True,False,False,False,True,False,False,False,42.21358905
-0.5000000000000004,0.8660254037844384,3.91,36.99257575,16.283039756364058,1.0,8.273204983333333,31.902461483333333,0,False,False,False,False,True,False,False,False,60.4974644
-0.5000000000000004,0.8660254037844384,4.67,19.521592030833336,6.430536138294635,0.0,18.624475783030302,11.436999975378788,0,True,False,False,False,True,False,False,False,43.22308031666667
-0.5000000000000004,0.8660254037844384,5.37,35.02529269042631,16.283039756364058,0.0,18.83673502897464,14.359170146291804,0,False,False,False,False,True,False,False,False,60.750530616666666
-0.5000000000000004,0.8660254037844384,4.32,19.521592030833336,6.430536138294635,1.0,18.624475783030302,11.436999975378788,0,True,False,False,False,True,False,False,False,29.40182433333333
-0.5000000000000004,0.8660254037844384,7.44,35.726356499999994,16.283039756364058,0.5,23.9771712,28.20609711666667,1,False,False,False,False,True,False,False,False,57.16476311666667
-0.5000000000000004,0.8660254037844384,1.95,32.59420561666666,16.283039756364058,1.0,23.9771712,28.20609711666667,0,False,False,False,False,True,False,False,False,52.31088628333334
-0.5000000000000004,0.8660254037844384,5.48,35.02529269042631,16.283039756364058,1.0,22.65417945,18.950655316666666,0,False,False,False,False,True,False,False,False,63.89633511666667
-0.5000000000000004,0.8660254037844384,7.33,60.146862227777774,61.01049384337309,1.0,23.369431308333333,13.326524966666666,0,False,False,False,False,True,False,False,False,55.23514556666667
-0.5000000000000004,0.8660254037844384,4.45,19.521592030833336,6.430536138294635,0.0,18.624475783030302,11.436999975378788,0,True,False,False,False,True,False,False,False,44.95266576666667
-0.5000000000000004,0.8660254037844384,2.88,50.619879516666664,53.334546380866044,1.0,26.45783126111111,14.117912416666664,1,False,False,False,False,True,False,False,False,80.12649665
-0.5000000000000004,0.8660254037844384,2.16,62.78081458333334,16.283039756364058,0.3333333333333333,18.83673502897464,14.359170146291804,0,False,False,False,False,True,False,False,False,37.97657515
-0.5000000000000004,0.8660254037844384,6.36,35.02529269042631,16.283039756364058,1.0,14.129802558333333,25.582932266666667,0,False,False,False,False,True,False,False,False,80.64749146666666
-0.25881904510252157,0.9659258262890681,3.63,30.055964916666667,16.283039756364058,1.0,18.83673502897464,14.359170146291804,0,False,False,False,False,True,False,False,False,68.42093870000001
-0.25881904510252157,0.9659258262890681,2.95,37.884094,16.283039756364058,1.0,18.83673502897464,14.359170146291804,1,False,False,False,False,True,False,False,False,49.33997831666667
-0.25881904510252157,0.9659258262890681,7.86,35.02529269042631,16.283039756364058,0.0,18.83673502897464,14.359170146291804,0,False,False,False,False,True,False,False,False,53.23616586666667
-0.25881904510252157,0.9659258262890681,2.64,19.521592030833336,6.430536138294635,0.0,19.854850533333334,6.8762122833333335,0,True,False,False,False,True,False,False,False,27.05660895
-0.25881904510252157,0.9659258262890681,3.85,38.85687420833334,12.44636528149039,1.0,16.429819608333332,9.052537241666666,1,False,False,False,False,True,False,False,False,56.40903013333333
-0.25881904510252157,0.9659258262890681,6.32,25.311395016666665,9.437415368518211,0.5,17.065146027777775,12.055396916666666,0,False,True,False,False,True,False,False,False,80.80830716666667
-0.25881904510252157,0.9659258262890681,5.26,35.02529269042631,16.283039756364058,0.0,18.83673502897464,14.359170146291804,0,False,False,False,False,True,False,False,False,41.365528266666665
-0.25881904510252157,0.9659258262890681,4.1,53.224108666666666,46.55470358157285,1.0,13.702206583333332,19.069837516666666,1,False,False,False,False,True,False,False,False,63.68858926666667
-0.25881904510252157,0.9659258262890681,6.45,22.057900716666666,16.283039756364058,1.0,18.83673502897464,14.359170146291804,0,False,False,False,False,True,False,False,False,59.18101696666667
-0.25881904510252157,0.9659258262890681,4.51,24.554039975469994,9.437415368518211,1.0,17.692371358333332,14.489327225,0,False,True,False,False,True,False,False,False,49.98372251666667
-0.25881904510252157,0.9659258262890681,3.07,35.02529269042631,16.283039756364058,1.0,18.83673502897464,14.359170146291804,0,False,False,False,False,True,False,False,False,43.84417385
-0.25881904510252157,0.9659258262890681,5.65,30.826663250000003,16.283039756364058,1.0,18.83673502897464,14.359170146291804,0,False,False,False,False,True,False,False,False,36.12965796666666
-0.25881904510252157,0.9659258262890681,0.65,24.554039975469994,9.437415368518211,1.0,20.763843333333334,7.128843916666667,0,False,True,False,False,True,False,False,False,33.50874026666666
-0.25881904510252157,0.9659258262890681,4.54,38.12493257777778,8.89175010961091,1.0,19.81894929583333,14.502581295833334,1,False,False,False,False,True,False,False,False,51.44594805
-0.25881904510252157,0.9659258262890681,6.32,28.132706233333334,9.437415368518211,1.0,12.175127466666666,15.204649425,1,False,True,False,False,True,False,False,False,46.95220306666667
-0.25881904510252157,0.9659258262890681,4.39,24.554039975469994,9.437415368518211,1.0,19.106418788888888,14.6437035,0,False,True,False,False,True,False,False,False,44.69673636666666
0.49999999999999994,-0.8660254037844387,6.48,19.521592030833336,6.430536138294635,0.0,21.629248216666667,14.994369116666666,0,True,False,False,False,False,True,False,False,35.06530683333334
0.49999999999999994,-0.8660254037844387,3.71,16.247154583333334,9.437415368518211,1.0,18.820215868781634,12.847635252566883,0,False,True,False,False,False,True,False,False,31.8470996
0.49999999999999994,-0.8660254037844387,5.28,35.02529269042631,16.283039756364058,1.0,18.83673502897464,14.359170146291804,0,False,False,False,False,False,True,False,False,63.286135566666665
0.49999999999999994,-0.8660254037844387,6.03,19.521592030833336,6.430536138294635,0.0,14.137735766666667,9.457628,0,True,False,False,False,False,True,False,False,34.96081538333333
0.49999999999999994,-0.8660254037844387,7.52,37.039556266666665,6.286675178734056,1.0,21.85598548333333,17.49177681666667,0,False,False,False,False,False,True,False,False,48.44482815
0.258819045102521,-0.9659258262890682,3.07,19.5353718,16.283039756364058,0.5,18.83673502897464,14.359170146291804,0,False,False,False,False,False,True,False,False,26.190133666666668
0.258819045102521,-0.9659258262890682,7.91,19.521592030833336,6.430536138294635,0.0,8.133994033333334,37.201817733333336,0,True,False,False,False,False,True,False,False,41.56826281666667
0.258819045102521,-0.9659258262890682,5.95,23.248922883333332,16.283039756364058,1.0,18.83673502897464,14.359170146291804,0,False,False,False,False,False,True,False,False,47.9097313
0.258819045102521,-0.9659258262890682,4.21,35.02529269042631,16.283039756364058,1.0,17.9743674,24.38462095,0,False,False,False,False,False,True,False,False,53.141419049999996
0.258819045102521,-0.9659258262890682,2.24,32.559811522222226,12.605922268378126,0.6,16.02588235,15.23104765,0,False,False,False,False,False,True,False,False,35.24901968333334
0.258819045102521,-0.9659258262890682,5.83,24.554039975469994,9.437415368518211,0.0,7.3847263666666665,6.2637386,0,False,True,False,False,False,True,False,False,37.265118199999996
0.258819045102521,-0.9659258262890682,1.01,16.234022075,0.01857217139297771,1.0,27.289459083333334,15.8572082,0,False,True,False,False,False,True,False,False,50.96313441666667
0.258819045102521,-0.9659258262890682,4.33,35.02529269042631,16.283039756364058,1.0,5.9008799666666665,15.0341032,0,False,False,False,False,False,True,False,False,41.798412533333334
0.258819045102521,-0.9659258262890682,7.37,38.53631480833333,18.702860930671363,0.6666666666666666,18.820215868781634,12.847635252566883,0,False,True,False,False,False,True,False,False,54.523383233333334
1.2246467991473532e-16,-1.0,4.07,30.425084416666667,11.143058680259298,0.6666666666666666,13.383348944444444,16.449758994444448,0,False,False,False,False,False,True,False,False,35.826586516666666
1.2246467991473532e-16,-1.0,1.74,24.396932,16.283039756364058,1.0,18.83673502897464,14.359170146291804,0,False,False,False,False,False,True,False,False,35.0867326
1.2246467991473532e-16,-1.0,5.18,26.555784416666665,16.283039756364058,1.0,18.83673502897464,14.359170146291804,0,False,False,False,False,False,True,False,False,63.6302512
1.2246467991473532e-16,-1.0,2.56,54.167645783333334,49.874970449990094,1.0,20.255689866666668,8.310648766666667,0,False,False,False,False,False,True,False,False,54.611319800000004
1.2246467991473532e-16,-1.0,2.0,19.38574915,9.437415368518211,1.0,10.421383749999999,21.767114266666667,0,False,True,False,False,False,True,False,False,46.734972666666664
1.2246467991473532e-16,-1.0,5.49,19.521592030833336,6.430536138294635,0.0,30.750896933333333,11.6076075,0,True,False,False,False,False,True,False,False,63.80093973333333
1.2246467991473532e-16,-1.0,1.11,19.521592030833336,6.430536138294635,0.0,18.624475783030302,11.436999975378788,0,True,False,False,False,False,True,False,False,22.320746616666668
1.2246467991473532e-16,-1.0,3.16,19.521592030833336,6.430536138294635,0.0,29.36131590833333,22.81691543333333,1,True,False,False,False,False,True,False,False,31.19964368333333
1.2246467991473532e-16,-1.0,7.81,28.715312791666662,9.915113098715555,0.6666666666666666,24.581599477777775,19.207251505555554,0,False,False,False,False,False,True,False,False,67.93646403333334
-0.2588190451025208,-0.9659258262890683,4.84,53.963366566666664,16.283039756364058,1.0,18.593969899999998,12.282891333333334,0,False,False,False,False,False,True,False,False,39.01510235
-0.2588190451025208,-0.9659258262890683,6.59,36.31953409166667,2.212621841510201,1.0,19.02863555,12.09403365,0,False,False,False,False,False,True,False,False,78.23830318333333
-0.2588190451025208,-0.9659258262890683,3.14,24.554039975469994,9.437415368518211,0.0,19.095235288888887,11.44148922777778,0,False,True,False,False,False,True,False,False,28.120698883333333
-0.2588190451025208,-0.9659258262890683,2.29,10.640988666666667,6.430536138294635,0.3333333333333333,6.790964183333333,14.307582333333333,0,True,False,False,False,False,True,False,False,29.3645964
-0.2588190451025208,-0.9659258262890683,6.5,24.554039975469994,9.437415368518211,1.0,10.412728516666666,12.948007458333333,0,False,True,False,False,False,True,False,False,52.03863378333333
-0.2588190451025208,-0.9659258262890683,4.41,16.511992816666666,16.283039756364058,1.0,11.028734850000001,12.250807658333335,0,False,False,False,False,False,True,False,False,46.28327025
-0.2588190451025208,-0.9659258262890683,6.39,24.07381892222222,1.5179544570686474,0.75,18.820215868781634,12.847635252566883,0,False,True,False,False,False,True,False,False,72.35071151666666
-0.2588190451025208,-0.9659258262890683,6.72,35.02529269042631,16.283039756364058,1.0,18.83673502897464,14.359170146291804,0,False,False,False,False,False,True,False,False,85.19185535
-0.2588190451025208,-0.9659258262890683,0.61,35.58202359166667,25.995144529876413,1.0,17.370522929166665,12.150418875000002,0,False,False,False,False,False,True,False,False,42.07960905
-0.2588190451025208,-0.9659258262890683,2.11,30.227881066666665,12.60785070867912,1.0,31.884179133333337,10.159889483333334,0,False,False,False,False,False,True,False,False,61.23771931666667
-0.4999999999999997,-0.8660254037844388,7.48,26.680846916666667,16.283039756364058,1.0,10.067946283333333,19.1729384,0,False,False,False,False,False,True,False,False,128.88806048333333
-0.4999999999999997,-0.8660254037844388,6.83,19.521592030833336,6.430536138294635,0.0,25.897839383333334,10.363384550000001,0,True,False,False,False,False,True,False,False,47.13224471666667
-0.4999999999999997,-0.8660254037844388,3.75,39.557402233333335,5.8223034973474075,1.0,31.347387949999998,16.240032733333333,0,False,False,False,False,False,True,False,False,49.00159311666666
-0.4999999999999997,-0.8660254037844388,3.03,29.444513227777776,7.1238987716161635,0.75,27.05585665,15.521863333333332,0,False,False,False,False,False,True,False,False,59.56698361666667
-0.4999999999999997,-0.8660254037844388,7.22,61.59526813333333,49.37644800701693,1.0,20.515238841666665,15.064822041666666,1,False,False,False,False,False,True,False,False,127.15820246666667
-0.4999999999999997,-0.8660254037844388,5.94,23.248922883333332,16.283039756364058,0.5,28.396201366666666,12.316731425,0,False,False,False,False,False,True,False,False,53.674060850000004
-0.4999999999999997,-0.8660254037844388,7.92,35.02529269042631,16.283039756364058,0.0,19.38272035,12.464951266666667,0,False,False,False,False,False,True,False,False,53.64941983333333
-0.4999999999999997,-0.8660254037844388,5.73,16.190889683333335,6.430536138294635,1.0,18.624475783030302,11.436999975378788,0,True,False,False,False,False,True,False,False,47.353905866666665
-0.4999999999999997,-0.8660254037844388,1.22,51.75115036666667,16.283039756364058,1.0,28.3329505,20.849097233333335,0,False,False,False,False,False,True,False,False,40.233576250000006
-0.4999999999999997,-0.8660254037844388,2.14,24.396932,16.283039756364058,0.5,18.082436774999998,19.41664271666667,0,False,False,False,False,False,True,False,False,46.975854983333335
-0.4999999999999997,-0.8660254037844388,1.06,35.6826457875,8.750306989188346,1.0,22.136977883333333,14.709821875,0,False,False,False,False,False,True,False,False,43.7138095
-0.4999999999999997,-0.8660254037844388,5.53,28.294494883333332,13.282714011368169,1.0,23.222469949999997,10.063941883333333,0,False,False,False,False,False,True,False,False,52.9057873
-0.7071067811865471,-0.7071067811865479,5.54,16.7271713,9.437415368518211,0.5,15.523369008333333,14.084385616666665,0,False,True,False,False,False,True,False,False,28.4374717
-0.7071067811865471,-0.7071067811865479,0.99,19.521592030833336,6.430536138294635,0.0,18.624475783030302,11.436999975378788,0,True,False,False,False,False,True,False,False,27.044166733333334
-0.7071067811865471,-0.7071067811865479,5.45,35.02529269042631,16.283039756364058,1.0,18.83673502897464,14.359170146291804,0,False,False,False,False,False,True,False,False,56.4111504
-0.7071067811865471,-0.7071067811865479,5.72,35.02529269042631,16.283039756364058,0.0,18.83673502897464,14.359170146291804,0,False,False,False,False,False,True,False,False,38.563211466666665
-0.7071067811865471,-0.7071067811865479,7.16,35.02529269042631,16.283039756364058,1.0,19.929381233333334,13.95829475,0,False,False,False,False,False,True,False,False,52.271745616666664
